----system---- ---load-avg--- -dsk/total- ------memory-usage-----
     time     | 1m   5m  15m | read  writ| used  free  buff  cach
18-08 20:54:35|   0 0.54 2.72|   0     0 | 380M  125G 17.3M  108M
18-08 20:54:37|   0 0.53 2.70|   0     0 | 380M  125G 17.3M  108M
18-08 20:54:39|   0 0.53 2.70|   0  8192B| 380M  125G 17.3M  108M
18-08 20:54:41|   0 0.53 2.70|   0     0 | 380M  125G 17.3M  108M
18-08 20:54:43|   0 0.52 2.69|   0     0 | 380M  125G 17.3M  108M
18-08 20:54:45|   0 0.52 2.69|   0   356k| 380M  125G 17.4M  108M
18-08 20:54:47|   0 0.51 2.67|   0     0 | 380M  125G 17.4M  108M
18-08 20:54:49|   0 0.51 2.67|   0  6144B| 380M  125G 17.4M  108M
18-08 20:54:51|   0 0.51 2.67|   0  2048B| 380M  125G 17.4M  108M
18-08 20:54:53|   0 0.50 2.66|   0     0 | 380M  125G 17.4M  108M
18-08 20:54:55|   0 0.50 2.66|   0  6144B| 380M  125G 17.4M  108M
18-08 20:54:57|   0 0.49 2.64|   0  2048B| 380M  125G 17.4M  108M
18-08 20:54:59|   0 0.49 2.64|   0     0 | 380M  125G 17.4M  108M
18-08 20:55:01|   0 0.49 2.64|   0  6144B| 380M  125G 17.4M  108M
18-08 20:55:03|   0 0.48 2.63|   0  2048B| 380M  125G 17.4M  108M
18-08 20:55:05|   0 0.48 2.63|   0     0 | 380M  125G 17.4M  108M
18-08 20:55:07|   0 0.47 2.62|   0  6144B| 380M  125G 17.4M  108M
18-08 20:55:09|   0 0.47 2.62|   0  2048B| 380M  125G 17.4M  108M
18-08 20:55:11|   0 0.47 2.62|   0     0 | 380M  125G 17.4M  108M
18-08 20:55:13|   0 0.47 2.60|   0  6144B| 380M  125G 17.4M  108M
18-08 20:55:15|   0 0.47 2.60|   0   354k| 380M  125G 17.5M  108M
18-08 20:55:17|   0 0.46 2.59|   0     0 | 380M  125G 17.5M  108M
18-08 20:55:19|   0 0.46 2.59|   0     0 | 380M  125G 17.5M  108M
18-08 20:55:21|   0 0.46 2.59|   0    10k| 380M  125G 17.5M  108M
18-08 20:55:23|   0 0.45 2.57|   0     0 | 380M  125G 17.5M  108M
18-08 20:55:25|   0 0.45 2.57|   0     0 | 380M  125G 17.5M  108M
18-08 20:55:27|   0 0.44 2.56|   0    10k| 380M  125G 17.5M  108M
18-08 20:55:29|   0 0.44 2.56|   0     0 | 380M  125G 17.5M  108M
18-08 20:55:31|   0 0.44 2.56|   0     0 | 380M  125G 17.5M  108M
18-08 20:55:33|   0 0.43 2.54|   0    10k| 380M  125G 17.5M  108M
18-08 20:55:35|   0 0.43 2.54|   0     0 | 380M  125G 17.5M  108M
18-08 20:55:37|   0 0.43 2.53|   0     0 | 380M  125G 17.5M  108M
18-08 20:55:39|   0 0.43 2.53|   0    10k| 380M  125G 17.5M  108M
18-08 20:55:41|   0 0.43 2.53|   0     0 | 380M  125G 17.5M  108M
18-08 20:55:43|   0 0.42 2.52|   0     0 | 380M  125G 17.5M  108M
18-08 20:55:45|   0 0.42 2.52|   0   364k| 380M  125G 17.6M  108M
18-08 20:55:47|   0 0.41 2.50|   0     0 | 380M  125G 17.6M  108M
18-08 20:55:49|   0 0.41 2.50|   0     0 | 380M  125G 17.6M  108M
18-08 20:55:51|   0 0.41 2.50|   0    10k| 380M  125G 17.6M  108M
18-08 20:55:53|   0 0.41 2.49|   0     0 | 380M  125G 17.6M  108M
18-08 20:55:55|   0 0.41 2.49|   0     0 | 380M  125G 17.6M  108M
18-08 20:55:57|   0 0.40 2.48|   0    22k| 380M  125G 17.6M  108M
18-08 20:55:59|   0 0.40 2.48|   0     0 | 380M  125G 17.6M  108M
18-08 20:56:01|   0 0.40 2.48|   0     0 | 380M  125G 17.6M  108M
18-08 20:56:03|   0 0.39 2.46|   0    10k| 380M  125G 17.6M  108M
18-08 20:56:05|   0 0.39 2.46|   0     0 | 380M  125G 17.6M  108M
18-08 20:56:07|   0 0.39 2.45|   0     0 | 380M  125G 17.6M  108M
18-08 20:56:09|   0 0.39 2.45|   0    10k| 380M  125G 17.7M  108M
18-08 20:56:11|   0 0.39 2.45|   0     0 | 380M  125G 17.7M  108M
18-08 20:56:13|   0 0.38 2.44|   0     0 | 380M  125G 17.7M  108M
18-08 20:56:15|   0 0.38 2.44|   0   362k| 380M  125G 17.7M  108M
18-08 20:56:17|   0 0.37 2.42|   0     0 | 380M  125G 17.7M  108M
18-08 20:56:19|   0 0.37 2.42|   0     0 | 380M  125G 17.7M  108M
18-08 20:56:21|   0 0.37 2.42|   0    10k| 380M  125G 17.7M  108M
18-08 20:56:23|   0 0.37 2.41|  16k    0 | 380M  125G 17.7M  108M
18-08 20:56:25|   0 0.37 2.41|   0     0 | 380M  125G 17.7M  108M
18-08 20:56:27|   0 0.36 2.40|   0    10k| 380M  125G 17.8M  108M
18-08 20:56:29|   0 0.36 2.40|   0     0 | 380M  125G 17.8M  108M
18-08 20:56:31|   0 0.36 2.40|   0     0 | 380M  125G 17.8M  108M
18-08 20:56:33|   0 0.35 2.38|   0    10k| 380M  125G 17.8M  108M
18-08 20:56:35|   0 0.35 2.38|   0     0 | 380M  125G 17.8M  108M
18-08 20:56:37|   0 0.35 2.37|   0     0 | 380M  125G 17.8M  108M
18-08 20:56:39|   0 0.35 2.37|   0    10k| 380M  125G 17.8M  108M
18-08 20:56:41|   0 0.35 2.37|   0     0 | 380M  125G 17.8M  108M
18-08 20:56:43|   0 0.34 2.36|   0     0 | 380M  125G 17.8M  108M
18-08 20:56:45|   0 0.34 2.36|   0   362k| 380M  125G 17.9M  108M
18-08 20:56:47|   0 0.33 2.34|   0     0 | 380M  125G 17.9M  108M
18-08 20:56:49|   0 0.33 2.34|   0     0 | 380M  125G 17.9M  108M
18-08 20:56:51|   0 0.33 2.34|   0    10k| 380M  125G 17.9M  108M
18-08 20:56:53|   0 0.33 2.33|   0     0 | 380M  125G 17.9M  108M
18-08 20:56:55|   0 0.33 2.33|   0     0 | 380M  125G 17.9M  108M
18-08 20:56:57|   0 0.32 2.32|   0    10k| 380M  125G 17.9M  108M
18-08 20:56:59|   0 0.32 2.32|   0     0 | 380M  125G 17.9M  108M
18-08 20:57:01|   0 0.32 2.32|   0     0 | 380M  125G 17.9M  108M
18-08 20:57:03|   0 0.32 2.31|   0    10k| 380M  125G 17.9M  108M
18-08 20:57:05|   0 0.32 2.31|   0     0 | 380M  125G 17.9M  108M
18-08 20:57:07|   0 0.31 2.29|   0     0 | 380M  125G 17.9M  108M
18-08 20:57:09|   0 0.31 2.29|   0    10k| 380M  125G 17.9M  108M
18-08 20:57:11|   0 0.31 2.29|   0     0 | 380M  125G 17.9M  108M
18-08 20:57:13|   0 0.31 2.28|   0     0 | 380M  125G 17.9M  108M
18-08 20:57:15|   0 0.31 2.28|   0   362k| 380M  125G 18.0M  108M
18-08 20:57:17|   0 0.30 2.27|   0     0 | 380M  125G 18.0M  108M
18-08 20:57:19|   0 0.30 2.27|   0     0 | 380M  125G 18.0M  108M
18-08 20:57:21|   0 0.30 2.27|   0    10k| 380M  125G 18.0M  108M
18-08 20:57:23|   0 0.30 2.26|   0     0 | 380M  125G 18.0M  108M
18-08 20:57:25|   0 0.30 2.26|   0     0 | 380M  125G 18.0M  108M
18-08 20:57:27|   0 0.29 2.24|   0    10k| 380M  125G 18.0M  108M
18-08 20:57:29|   0 0.29 2.24|   0     0 | 380M  125G 18.0M  108M
18-08 20:57:31|   0 0.29 2.24|   0     0 | 380M  125G 18.0M  108M
18-08 20:57:33|   0 0.29 2.23|   0    10k| 380M  125G 18.0M  108M
18-08 20:57:35|   0 0.29 2.23|   0     0 | 380M  125G 18.0M  108M
18-08 20:57:37|   0 0.28 2.22|   0     0 | 380M  125G 18.0M  108M
18-08 20:57:39|   0 0.28 2.22|   0    10k| 380M  125G 18.0M  108M
18-08 20:57:41|   0 0.28 2.22|   0     0 | 380M  125G 18.0M  108M
18-08 20:57:43|   0 0.28 2.21|   0     0 | 380M  125G 18.0M  108M
18-08 20:57:45|   0 0.28 2.21|   0   360k| 380M  125G 18.1M  108M
18-08 20:57:47|   0 0.27 2.19|   0     0 | 377M  125G 18.1M  108M
18-08 20:57:49|   0 0.27 2.19|   0     0 | 377M  125G 18.1M  108M
18-08 20:57:51|   0 0.27 2.19|   0    60k| 377M  125G 18.1M  108M
18-08 20:57:53|   0 0.27 2.18|   0     0 | 377M  125G 18.1M  108M
18-08 20:57:55|   0 0.27 2.18|   0     0 | 377M  125G 18.1M  108M
18-08 20:57:57|   0 0.26 2.17|   0    20k| 377M  125G 18.1M  108M
18-08 20:57:59|   0 0.26 2.17|   0     0 | 377M  125G 18.1M  108M
18-08 20:58:01|   0 0.26 2.17|   0     0 | 377M  125G 18.1M  108M
18-08 20:58:03|   0 0.26 2.16|   0    22k| 377M  125G 18.1M  108M
18-08 20:58:05|   0 0.26 2.16|   0     0 | 377M  125G 18.1M  108M
18-08 20:58:07|   0 0.25 2.15|   0     0 | 377M  125G 18.1M  108M
18-08 20:58:09|   0 0.25 2.15|   0    10k| 377M  125G 18.1M  108M
18-08 20:58:11|   0 0.25 2.15|   0     0 | 377M  125G 18.1M  108M
18-08 20:58:13|   0 0.25 2.13|   0     0 | 377M  125G 18.1M  108M
18-08 20:58:15|   0 0.25 2.13|   0   362k| 377M  125G 18.2M  108M
18-08 20:58:17|   0 0.24 2.12|   0     0 | 377M  125G 18.2M  108M
18-08 20:58:19|   0 0.24 2.12|   0     0 | 377M  125G 18.2M  108M
18-08 20:58:21|   0 0.24 2.12|   0    10k| 377M  125G 18.2M  108M
18-08 20:58:23|   0 0.24 2.11|   0     0 | 377M  125G 18.2M  108M
18-08 20:58:25|   0 0.24 2.11|   0     0 | 377M  125G 18.2M  108M
18-08 20:58:27|   0 0.24 2.10|   0    10k| 377M  125G 18.2M  108M
18-08 20:58:29|   0 0.24 2.10|   0     0 | 377M  125G 18.2M  108M
18-08 20:58:31|   0 0.24 2.10|   0     0 | 377M  125G 18.2M  108M
18-08 20:58:33|   0 0.23 2.09|   0    10k| 377M  125G 18.2M  108M
18-08 20:58:35|   0 0.23 2.09|   0     0 | 377M  125G 18.2M  108M
18-08 20:58:37|   0 0.23 2.08|   0     0 | 377M  125G 18.2M  108M
18-08 20:58:39|   0 0.23 2.08|   0    10k| 377M  125G 18.2M  108M
18-08 20:58:41|   0 0.23 2.08|   0     0 | 376M  125G 18.2M  108M
18-08 20:58:43|   0 0.22 2.07|   0     0 | 376M  125G 18.2M  108M
18-08 20:58:45|   0 0.22 2.07|   0   362k| 376M  125G 18.3M  108M
18-08 20:58:47|   0 0.22 2.05|   0     0 | 376M  125G 18.3M  108M
18-08 20:58:49|   0 0.22 2.05|   0     0 | 376M  125G 18.3M  108M
18-08 20:58:51|   0 0.22 2.05|   0    10k| 376M  125G 18.3M  108M
18-08 20:58:53|   0 0.22 2.04|   0     0 | 376M  125G 18.3M  108M
18-08 20:58:55|   0 0.22 2.04|   0     0 | 376M  125G 18.3M  108M
18-08 20:58:57|   0 0.21 2.03|   0    10k| 376M  125G 18.3M  108M
18-08 20:58:59|   0 0.21 2.03|   0     0 | 376M  125G 18.3M  108M
18-08 20:59:01|   0 0.21 2.03|   0     0 | 376M  125G 18.3M  108M
18-08 20:59:03|   0 0.21 2.02|   0    10k| 376M  125G 18.3M  108M
18-08 20:59:05|   0 0.21 2.02|   0     0 | 376M  125G 18.3M  108M
18-08 20:59:07|   0 0.20 2.01|   0     0 | 376M  125G 18.3M  108M
18-08 20:59:09|   0 0.20 2.01|   0    10k| 376M  125G 18.4M  108M
18-08 20:59:11|   0 0.20 2.01|   0     0 | 376M  125G 18.4M  108M
18-08 20:59:13|   0 0.20 2.00|   0     0 | 376M  125G 18.4M  108M
18-08 20:59:15|   0 0.20 2.00|   0   352k| 376M  125G 18.4M  108M
18-08 20:59:17|   0 0.20 1.99|   0     0 | 376M  125G 18.4M  108M
18-08 20:59:19|   0 0.20 1.99|   0     0 | 376M  125G 18.4M  108M
18-08 20:59:21|   0 0.20 1.99|   0    10k| 376M  125G 18.4M  108M
18-08 20:59:23|   0 0.19 1.98|   0     0 | 376M  125G 18.4M  108M
18-08 20:59:25|   0 0.19 1.98|   0     0 | 376M  125G 18.4M  108M
18-08 20:59:27|   0 0.19 1.97|   0    10k| 376M  125G 18.4M  108M
18-08 20:59:29|   0 0.19 1.97|   0     0 | 376M  125G 18.4M  108M
18-08 20:59:31|   0 0.19 1.97|   0     0 | 376M  125G 18.4M  108M
18-08 20:59:33|   0 0.19 1.95|   0    10k| 376M  125G 18.5M  108M
18-08 20:59:35|   0 0.19 1.95|   0     0 | 376M  125G 18.5M  108M
18-08 20:59:37|   0 0.18 1.94|   0     0 | 376M  125G 18.5M  108M
18-08 20:59:39|   0 0.18 1.94|   0    10k| 376M  125G 18.5M  108M
18-08 20:59:41|   0 0.18 1.94|   0     0 | 376M  125G 18.5M  108M
18-08 20:59:43|   0 0.18 1.93|   0     0 | 376M  125G 18.5M  108M
18-08 20:59:45|   0 0.18 1.93|   0   360k| 376M  125G 18.6M  108M
18-08 20:59:47|   0 0.18 1.92|   0     0 | 376M  125G 18.6M  108M
18-08 20:59:49|   0 0.18 1.92|   0     0 | 376M  125G 18.6M  108M
18-08 20:59:51|   0 0.18 1.92|   0    10k| 376M  125G 18.6M  108M
18-08 20:59:53|   0 0.17 1.91|   0     0 | 376M  125G 18.6M  108M
18-08 20:59:55|   0 0.17 1.91|   0     0 | 376M  125G 18.6M  108M
18-08 20:59:57|   0 0.17 1.90|   0    10k| 376M  125G 18.6M  108M
18-08 20:59:59|   0 0.17 1.90|   0     0 | 376M  125G 18.6M  108M
18-08 21:00:01|   0 0.17 1.90|   0     0 | 376M  125G 18.6M  108M
18-08 21:00:03|   0 0.17 1.89|   0    22k| 376M  125G 18.6M  108M
18-08 21:00:05|   0 0.17 1.89|   0     0 | 376M  125G 18.6M  108M
18-08 21:00:07|   0 0.16 1.88|   0     0 | 376M  125G 18.6M  108M
18-08 21:00:09|   0 0.16 1.88|   0    10k| 376M  125G 18.6M  108M
18-08 21:00:11|   0 0.16 1.88|   0     0 | 376M  125G 18.6M  108M
18-08 21:00:13|   0 0.16 1.87|   0     0 | 376M  125G 18.6M  108M
18-08 21:00:15|   0 0.16 1.87|   0   360k| 376M  125G 18.7M  108M
18-08 21:00:17|   0 0.16 1.86|   0     0 | 376M  125G 18.7M  108M
18-08 21:00:19|   0 0.16 1.86|   0     0 | 376M  125G 18.7M  108M
18-08 21:00:21|   0 0.16 1.86|   0    10k| 376M  125G 18.7M  108M
18-08 21:00:23|   0 0.16 1.85|   0     0 | 376M  125G 18.7M  108M
18-08 21:00:25|   0 0.16 1.85|   0     0 | 376M  125G 18.7M  108M
18-08 21:00:27|   0 0.15 1.84|   0    10k| 376M  125G 18.7M  108M
18-08 21:00:29|   0 0.15 1.84|   0     0 | 376M  125G 18.7M  108M
18-08 21:00:31|   0 0.15 1.84|   0     0 | 376M  125G 18.7M  108M
18-08 21:00:33|   0 0.15 1.83|   0    10k| 376M  125G 18.7M  108M
18-08 21:00:35|   0 0.15 1.83|   0     0 | 376M  125G 18.7M  108M
18-08 21:00:37|   0 0.15 1.82|   0     0 | 376M  125G 18.7M  108M
18-08 21:00:39|   0 0.15 1.82|   0    10k| 376M  125G 18.7M  108M
18-08 21:00:41|   0 0.15 1.82|   0     0 | 376M  125G 18.7M  108M
18-08 21:00:43|   0 0.14 1.81|   0     0 | 376M  125G 18.7M  108M
18-08 21:00:45|   0 0.14 1.81|   0   362k| 376M  125G 18.8M  108M
18-08 21:00:47|   0 0.14 1.80|   0     0 | 376M  125G 18.8M  108M
18-08 21:00:49|   0 0.14 1.80|   0     0 | 376M  125G 18.8M  108M
18-08 21:00:51|   0 0.14 1.80|   0    10k| 376M  125G 18.8M  108M
18-08 21:00:53|   0 0.14 1.79|   0     0 | 376M  125G 18.8M  108M
18-08 21:00:55|   0 0.14 1.79|   0     0 | 376M  125G 18.8M  108M
18-08 21:00:57|   0 0.14 1.78|   0    10k| 376M  125G 18.8M  108M
18-08 21:00:59|   0 0.14 1.78|   0     0 | 376M  125G 18.8M  108M
18-08 21:01:01|   0 0.14 1.78|   0     0 | 376M  125G 18.8M  108M
18-08 21:01:03|   0 0.13 1.77|   0    10k| 376M  125G 18.8M  108M
18-08 21:01:05|   0 0.13 1.77|   0     0 | 376M  125G 18.8M  108M
18-08 21:01:07|   0 0.13 1.76|   0     0 | 376M  125G 18.8M  108M
18-08 21:01:09|   0 0.13 1.76|   0    10k| 376M  125G 18.8M  108M
18-08 21:01:11|   0 0.13 1.76|   0     0 | 376M  125G 18.8M  108M
18-08 21:01:13|   0 0.13 1.75|   0     0 | 376M  125G 18.8M  108M
18-08 21:01:15|   0 0.13 1.75|   0   358k| 376M  125G 18.9M  108M
18-08 21:01:17|   0 0.13 1.74|   0     0 | 376M  125G 18.9M  108M
18-08 21:01:19|   0 0.13 1.74|   0     0 | 376M  125G 18.9M  108M
18-08 21:01:21|   0 0.13 1.74|   0    10k| 376M  125G 18.9M  108M
18-08 21:01:23|   0 0.12 1.73|   0     0 | 376M  125G 18.9M  108M
18-08 21:01:25|   0 0.12 1.73|   0     0 | 376M  125G 18.9M  108M
18-08 21:01:27|   0 0.12 1.72|   0    10k| 376M  125G 18.9M  108M
18-08 21:01:29|   0 0.12 1.72|   0     0 | 376M  125G 18.9M  108M
18-08 21:01:31|   0 0.12 1.72|   0     0 | 376M  125G 18.9M  108M
18-08 21:01:33|   0 0.12 1.71|   0    10k| 376M  125G 18.9M  108M
18-08 21:01:35|   0 0.12 1.71|   0     0 | 376M  125G 18.9M  108M
18-08 21:01:37|   0 0.12 1.70|   0     0 | 376M  125G 18.9M  108M
18-08 21:01:39|   0 0.12 1.70|   0    10k| 376M  125G 18.9M  108M
18-08 21:01:41|   0 0.12 1.70|   0     0 | 376M  125G 18.9M  108M
18-08 21:01:43|   0 0.12 1.69|   0     0 | 376M  125G 18.9M  108M
18-08 21:01:45|   0 0.12 1.69|   0   358k| 376M  125G 19.0M  108M
18-08 21:01:47|   0 0.11 1.68|   0     0 | 376M  125G 19.0M  108M
18-08 21:01:49|   0 0.11 1.68|   0     0 | 376M  125G 19.0M  108M
18-08 21:01:51|   0 0.11 1.68|   0    10k| 376M  125G 19.0M  108M
18-08 21:01:53|   0 0.11 1.67|   0     0 | 376M  125G 19.0M  108M
18-08 21:01:55|   0 0.11 1.67|   0     0 | 376M  125G 19.0M  108M
18-08 21:01:57|   0 0.11 1.67|   0    10k| 376M  125G 19.0M  108M
18-08 21:01:59|   0 0.11 1.67|   0     0 | 376M  125G 19.0M  108M
18-08 21:02:01|   0 0.11 1.67|   0     0 | 376M  125G 19.0M  108M
18-08 21:02:03|   0 0.11 1.66|   0    10k| 376M  125G 19.0M  108M
18-08 21:02:05|   0 0.11 1.66|   0     0 | 376M  125G 19.0M  108M
18-08 21:02:07|   0 0.11 1.65|   0     0 | 376M  125G 19.0M  108M
18-08 21:02:09|   0 0.11 1.65|   0    22k| 376M  125G 19.1M  108M
18-08 21:02:11|   0 0.11 1.65|   0     0 | 376M  125G 19.1M  108M
18-08 21:02:13|   0 0.10 1.64|   0     0 | 376M  125G 19.1M  108M
18-08 21:02:15|   0 0.10 1.64|   0   358k| 376M  125G 19.1M  108M
18-08 21:02:17|   0 0.10 1.63|   0     0 | 376M  125G 19.1M  108M
18-08 21:02:19|   0 0.10 1.63|   0     0 | 376M  125G 19.1M  108M
18-08 21:02:21|   0 0.10 1.63|   0    10k| 376M  125G 19.1M  108M
18-08 21:02:23|   0 0.10 1.62|   0     0 | 376M  125G 19.1M  108M
18-08 21:02:25|   0 0.10 1.62|   0     0 | 376M  125G 19.1M  108M
18-08 21:02:27|   0 0.10 1.61|   0    10k| 376M  125G 19.2M  108M
18-08 21:02:29|   0 0.10 1.61|   0     0 | 376M  125G 19.2M  108M
18-08 21:02:31|   0 0.10 1.61|   0     0 | 376M  125G 19.2M  108M
18-08 21:02:33|   0 0.10 1.60|   0    10k| 376M  125G 19.2M  108M
18-08 21:02:35|   0 0.10 1.60|   0     0 | 376M  125G 19.2M  108M
18-08 21:02:37|   0 0.09 1.59|   0     0 | 376M  125G 19.2M  108M
18-08 21:02:39|   0 0.09 1.59|   0    10k| 376M  125G 19.2M  108M
18-08 21:02:41|   0 0.09 1.59|   0     0 | 376M  125G 19.2M  108M
18-08 21:02:43|   0 0.09 1.58|   0     0 | 376M  125G 19.2M  108M
18-08 21:02:45|   0 0.09 1.58|   0   358k| 376M  125G 19.3M  108M
18-08 21:02:47|   0 0.09 1.58|   0     0 | 376M  125G 19.3M  108M
18-08 21:02:49|   0 0.09 1.58|   0     0 | 376M  125G 19.3M  108M
