Number of cells: 20000
tstop: 5 hours
Notes: started running the sim, failed on building recurrent connections.

----system---- ---load-avg--- -dsk/total- ------memory-usage-----
     time     | 1m   5m  15m | read  writ| used  free  buff  cach
29-08 17:41:00|   0 0.03 0.51|   0  2458B| 328M  125G 5932k 51.1M
29-08 17:41:05|   0 0.03 0.50|   0   819B| 328M  125G 5932k 51.2M
29-08 17:41:10|   0 0.03 0.50|   0  2458B| 328M  125G 5940k 51.2M
29-08 17:41:15|   0 0.03 0.50|   0   819B| 328M  125G 5940k 51.2M
29-08 17:41:20|   0 0.03 0.49|   0  2458B| 328M  125G 5948k 51.2M
29-08 17:41:25|   0 0.03 0.49|   0   819B| 328M  125G 5948k 51.2M
29-08 17:41:30|   0 0.03 0.49|   0  2458B| 328M  125G 5956k 51.2M
29-08 17:41:35|   0 0.03 0.49|   0   819B| 328M  125G 5956k 51.2M
29-08 17:41:40|   0 0.03 0.48|   0  2458B| 328M  125G 5964k 51.2M
29-08 17:41:45|   0 0.03 0.48|   0   819B| 328M  125G 5964k 51.2M
29-08 17:41:50|   0 0.02 0.48|   0  2458B| 328M  125G 5972k 51.1M
29-08 17:41:55|   0 0.02 0.47|   0   819B| 328M  125G 5972k 51.1M
29-08 17:42:00|   0 0.02 0.47|   0  2458B| 328M  125G 5980k 51.2M
29-08 17:42:05|   0 0.02 0.47|   0   819B| 328M  125G 5980k 51.2M
29-08 17:42:10|   0 0.02 0.46|   0  2458B| 328M  125G 5988k 51.2M
29-08 17:42:15|   0 0.02 0.46|   0   819B| 328M  125G 5988k 51.2M
29-08 17:42:20|   0 0.02 0.46|   0  2458B| 328M  125G 5996k 51.2M
29-08 17:42:25|   0 0.02 0.46|   0   819B| 328M  125G 5996k 51.2M
29-08 17:42:30|   0 0.02 0.45|   0  2458B| 328M  125G 6004k 51.1M
29-08 17:42:35|   0 0.02 0.45|   0   819B| 328M  125G 6004k 51.1M
29-08 17:42:40|   0 0.02 0.45|   0  2458B| 328M  125G 6012k 51.1M
29-08 17:42:45|   0 0.02 0.45|   0   819B| 328M  125G 6012k 51.1M
29-08 17:42:50|   0 0.02 0.44|   0  2458B| 328M  125G 6020k 51.1M
29-08 17:42:55|   0 0.02 0.44|   0   819B| 328M  125G 6020k 51.1M
29-08 17:43:00|   0 0.02 0.44|   0  2458B| 328M  125G 6028k 51.1M
29-08 17:43:05|   0 0.02 0.44|   0   819B| 328M  125G 6028k 51.1M
29-08 17:43:10|   0 0.02 0.43|   0  2458B| 328M  125G 6036k 51.2M
29-08 17:43:15|   0 0.02 0.43|   0   819B| 328M  125G 6036k 51.2M
29-08 17:43:20|   0 0.02 0.43|   0  2458B| 328M  125G 6044k 51.2M
29-08 17:43:25|   0 0.02 0.43|   0   819B| 328M  125G 6044k 51.2M
29-08 17:43:30|   0 0.02 0.42|   0  2458B| 328M  125G 6052k 51.2M
29-08 17:43:35|   0 0.01 0.42|   0   819B| 328M  125G 6052k 51.2M
29-08 17:43:40|   0 0.01 0.42|   0  2458B| 328M  125G 6060k 51.2M
29-08 17:43:45|   0 0.01 0.42|   0   819B| 328M  125G 6060k 51.2M
29-08 17:43:50|   0 0.01 0.41|   0  2458B| 328M  125G 6068k 51.1M
29-08 17:43:55|   0 0.01 0.41|   0   819B| 328M  125G 6068k 51.1M
29-08 17:44:00|   0 0.01 0.41|   0  2458B| 328M  125G 6076k 51.1M
29-08 17:44:05|   0 0.01 0.41|   0   819B| 328M  125G 6076k 51.1M
29-08 17:44:10|   0 0.01 0.40|   0  2458B| 328M  125G 6084k 51.2M
29-08 17:44:15|   0 0.01 0.40|   0   819B| 328M  125G 6084k 51.2M
29-08 17:44:20|   0 0.01 0.40|   0  2458B| 328M  125G 6092k 51.2M
29-08 17:44:25|   0 0.01 0.40|   0   819B| 328M  125G 6092k 51.2M
29-08 17:44:30|   0 0.01 0.39|   0  2458B| 328M  125G 6100k 51.2M
29-08 17:44:35|   0 0.01 0.39|   0  1638B| 328M  125G 6100k 51.2M
29-08 17:44:40|   0 0.01 0.39|   0  4915B| 328M  125G 6108k 51.2M
29-08 17:44:45|   0 0.01 0.39|   0  3277B| 328M  125G 6108k 51.2M
29-08 17:44:50|   0 0.01 0.38|   0  2458B| 328M  125G 6116k 51.2M
29-08 17:44:55|   0 0.01 0.38|   0   819B| 328M  125G 6116k 51.2M
29-08 17:45:00|   0 0.01 0.38|   0  2458B| 328M  125G 6124k 51.2M
29-08 17:45:05|   0 0.01 0.38|   0   819B| 328M  125G 6124k 51.2M
29-08 17:45:10|   0 0.01 0.37|6554B 2458B| 328M  125G 6132k 51.2M
29-08 17:45:15|   0    0 0.37|   0   819B| 328M  125G 6132k 51.2M
29-08 17:45:20|   0    0 0.37|   0  2458B| 328M  125G 6140k 51.2M
29-08 17:45:25|   0    0 0.37|   0   819B| 328M  125G 6140k 51.2M
29-08 17:45:30|   0    0 0.37|   0  2458B| 328M  125G 6148k 51.2M
29-08 17:45:35|   0    0 0.36|   0   819B| 328M  125G 6148k 51.2M
29-08 17:45:40|   0    0 0.36|   0  2458B| 328M  125G 6156k 51.2M
29-08 17:45:45|   0    0 0.36|   0   819B| 328M  125G 6156k 51.2M
29-08 17:45:50|   0    0 0.36|   0  2458B| 328M  125G 6164k 51.2M
29-08 17:45:55|   0    0 0.35|   0   819B| 328M  125G 6164k 51.2M
29-08 17:46:00|   0    0 0.35|   0  2458B| 328M  125G 6172k 51.2M
29-08 17:46:05|   0    0 0.35|   0   819B| 328M  125G 6172k 51.2M
29-08 17:46:10|   0    0 0.35|   0  2458B| 328M  125G 6180k 51.2M
29-08 17:46:15|   0    0 0.35|   0   819B| 328M  125G 6180k 51.2M
29-08 17:46:20|   0    0 0.35|   0  2458B| 328M  125G 6188k 51.2M
29-08 17:46:25|   0    0 0.34|   0   819B| 328M  125G 6188k 51.2M
29-08 17:46:30|   0    0 0.34|   0  2458B| 328M  125G 6196k 51.2M
29-08 17:46:35|   0    0 0.34|   0   819B| 328M  125G 6196k 51.2M
29-08 17:46:40|   0    0 0.34|   0  2458B| 328M  125G 6204k 51.2M
29-08 17:46:45|   0    0 0.34|   0   819B| 328M  125G 6204k 51.2M
29-08 17:46:50|   0    0 0.33|   0  2458B| 328M  125G 6212k 51.2M
29-08 17:46:55|   0    0 0.33|   0   819B| 328M  125G 6212k 51.2M
29-08 17:47:00|   0    0 0.33|   0  2458B| 328M  125G 6220k 51.2M
29-08 17:47:05|   0    0 0.33|   0   819B| 328M  125G 6220k 51.2M
29-08 17:47:10|   0    0 0.33| 125k 2458B| 328M  125G 6232k 51.8M
29-08 17:47:15|   0    0 0.32|   0  4096B| 328M  125G 6240k 51.8M
29-08 17:47:20|   0    0 0.32|   0  1638B| 328M  125G 6240k 51.8M
29-08 17:47:25|   0    0 0.32|   0  2458B| 328M  125G 6248k 51.8M
29-08 17:47:30|   0    0 0.32|   0   819B| 328M  125G 6248k 51.8M
29-08 17:47:35|   0    0 0.32|   0  2458B| 328M  125G 6256k 51.8M
29-08 17:47:40|   0    0 0.31|   0   819B| 328M  125G 6256k 51.8M
29-08 17:47:45|   0    0 0.31|   0  2458B| 328M  125G 6264k 51.8M
29-08 17:47:50|   0    0 0.31|   0   819B| 328M  125G 6264k 51.8M
29-08 17:47:55|   0    0 0.31|   0  2458B| 328M  125G 6272k 51.8M
29-08 17:48:00|   0    0 0.31|   0   819B| 328M  125G 6272k 51.8M
29-08 17:48:05|   0    0 0.30|   0  2458B| 328M  125G 6280k 51.8M
29-08 17:48:10|   0    0 0.30|   0   819B| 328M  125G 6280k 51.8M
29-08 17:48:15|   0    0 0.30|   0  2458B| 328M  125G 6288k 51.8M
29-08 17:48:20|   0    0 0.30|   0   819B| 328M  125G 6288k 51.8M
29-08 17:48:25|   0    0 0.30|   0  2458B| 328M  125G 6296k 51.8M
29-08 17:48:30|   0    0 0.29|   0   819B| 328M  125G 6296k 51.8M
29-08 17:48:35|   0    0 0.29|   0  2458B| 328M  125G 6304k 51.8M
29-08 17:48:40|   0    0 0.29|   0   819B| 328M  125G 6304k 51.8M
29-08 17:48:45|   0    0 0.29|   0  2458B| 328M  125G 6312k 51.8M
29-08 17:48:50|   0    0 0.29|   0   819B| 328M  125G 6312k 51.8M
29-08 17:48:55|   0    0 0.28|   0  2458B| 328M  125G 6320k 51.8M
29-08 17:49:00|   0    0 0.28|   0   819B| 328M  125G 6320k 51.8M
29-08 17:49:05|   0    0 0.28|   0  2458B| 328M  125G 6328k 51.8M
29-08 17:49:10|   0    0 0.28|   0   819B| 328M  125G 6328k 51.8M
29-08 17:49:15|   0    0 0.28|   0  2458B| 328M  125G 6336k 51.8M
29-08 17:49:20|   0    0 0.27|   0   819B| 328M  125G 6336k 51.8M
29-08 17:49:25|   0    0 0.27|   0  2458B| 328M  125G 6344k 51.8M
29-08 17:49:30|   0    0 0.27|   0   819B| 328M  125G 6344k 51.8M
29-08 17:49:35|   0    0 0.27|   0  2458B| 328M  125G 6352k 51.8M
29-08 17:49:40|   0    0 0.27|   0   819B| 328M  125G 6352k 51.8M
29-08 17:49:45|   0    0 0.27|   0  2458B| 328M  125G 6360k 51.8M
29-08 17:49:50|   0    0 0.27|   0  1638B| 328M  125G 6360k 51.8M
29-08 17:49:55|   0    0 0.26|   0  4915B| 328M  125G 6368k 51.8M
29-08 17:50:00|   0    0 0.26|   0  3277B| 328M  125G 6368k 51.8M
29-08 17:50:05|   0    0 0.26|   0  2458B| 328M  125G 6376k 51.8M
29-08 17:50:10|   0    0 0.26|   0   819B| 328M  125G 6376k 51.8M
29-08 17:50:15|   0    0 0.26|   0  2458B| 328M  125G 6384k 51.8M
29-08 17:50:20|   0    0 0.26|   0   819B| 328M  125G 6384k 51.8M
29-08 17:50:25|   0    0 0.25|   0  2458B| 328M  125G 6392k 51.8M
29-08 17:50:30|   0    0 0.25|   0   819B| 328M  125G 6392k 51.8M
29-08 17:50:35|   0    0 0.25|   0  2458B| 328M  125G 6400k 51.8M
29-08 17:50:40|   0    0 0.25|   0   819B| 328M  125G 6400k 51.8M
29-08 17:50:45|   0    0 0.25|   0  2458B| 328M  125G 6408k 51.8M
29-08 17:50:50|   0    0 0.25|   0   819B| 328M  125G 6408k 51.8M
29-08 17:50:55|   0    0 0.25|   0  2458B| 328M  125G 6416k 51.8M
29-08 17:51:00|   0    0 0.24|   0   819B| 328M  125G 6416k 51.8M
29-08 17:51:05|   0    0 0.24|   0  2458B| 328M  125G 6424k 51.8M
29-08 17:51:10|   0    0 0.24|   0   819B| 328M  125G 6424k 51.8M
29-08 17:51:15|   0    0 0.24|   0  2458B| 328M  125G 6432k 51.8M
29-08 17:51:20|   0    0 0.24|   0   819B| 328M  125G 6432k 51.8M
29-08 17:51:25|   0    0 0.24|   0  2458B| 328M  125G 6440k 51.8M
29-08 17:51:30|   0    0 0.24|   0   819B| 328M  125G 6440k 51.8M
29-08 17:51:35|   0    0 0.23|   0  2458B| 328M  125G 6448k 51.8M
29-08 17:51:40|   0    0 0.23|   0   819B| 328M  125G 6448k 51.8M
29-08 17:51:45|   0    0 0.23|   0  2458B| 328M  125G 6456k 51.8M
29-08 17:51:50|   0    0 0.23|   0   819B| 328M  125G 6456k 51.8M
29-08 17:51:55|   0    0 0.23|   0  2458B| 328M  125G 6464k 51.8M
29-08 17:52:00|   0    0 0.23|   0   819B| 328M  125G 6464k 51.8M
29-08 17:52:05|   0    0 0.23|   0  2458B| 328M  125G 6472k 51.8M
29-08 17:52:10|   0    0 0.22|   0   819B| 328M  125G 6472k 51.8M
29-08 17:52:15|   0    0 0.22|   0  2458B| 328M  125G 6480k 51.8M
29-08 17:52:20|   0    0 0.22|   0   819B| 328M  125G 6480k 51.8M
29-08 17:52:25|   0    0 0.22|   0  2458B| 328M  125G 6488k 51.8M
29-08 17:52:30|   0    0 0.22|   0   819B| 328M  125G 6488k 51.8M
29-08 17:52:35|   0    0 0.22|   0  2458B| 328M  125G 6496k 51.8M
29-08 17:52:40|   0    0 0.22|   0   819B| 328M  125G 6496k 51.8M
29-08 17:52:45|   0    0 0.21|   0  2458B| 328M  125G 6504k 51.8M
29-08 17:52:50|   0    0 0.21|   0   819B| 328M  125G 6504k 51.8M
29-08 17:52:55|   0    0 0.21|   0  2458B| 328M  125G 6512k 51.8M
29-08 17:53:00|   0    0 0.21|   0   819B| 328M  125G 6512k 51.8M
29-08 17:53:05|   0    0 0.21|   0  2458B| 328M  125G 6520k 51.8M
29-08 17:53:10|   0    0 0.21|   0   819B| 328M  125G 6520k 51.8M
29-08 17:53:15|   0    0 0.20|   0  2458B| 328M  125G 6528k 51.8M
29-08 17:53:20|   0    0 0.20|   0   819B| 328M  125G 6528k 51.8M
29-08 17:53:25|   0    0 0.20|   0  2458B| 328M  125G 6536k 51.8M
29-08 17:53:30|   0    0 0.20|   0   819B| 328M  125G 6536k 51.8M
29-08 17:53:35|   0    0 0.20|   0  2458B| 328M  125G 6544k 51.8M
29-08 17:53:40|   0    0 0.20|   0   819B| 328M  125G 6544k 51.8M
29-08 17:53:45|   0    0 0.20|   0  2458B| 328M  125G 6552k 51.8M
29-08 17:53:50|   0    0 0.19|   0   819B| 328M  125G 6552k 51.8M
29-08 17:53:55|   0    0 0.19|   0  2458B| 328M  125G 6560k 51.8M
29-08 17:54:00|   0    0 0.19|   0   819B| 328M  125G 6560k 51.8M
29-08 17:54:05|   0    0 0.19|   0  2458B| 328M  125G 6568k 51.8M
29-08 17:54:10|   0    0 0.19|   0   819B| 328M  125G 6568k 51.8M
29-08 17:54:15|   0    0 0.19|   0  2458B| 328M  125G 6576k 51.8M
29-08 17:54:20|   0    0 0.19|   0   819B| 328M  125G 6576k 51.8M
29-08 17:54:25|   0    0 0.18|   0  2458B| 328M  125G 6584k 51.8M
29-08 17:54:30|   0    0 0.18|   0   819B| 328M  125G 6584k 51.8M
29-08 17:54:35|   0    0 0.18|   0  2458B| 328M  125G 6592k 51.8M
29-08 17:54:40|   0    0 0.18|   0   819B| 328M  125G 6592k 51.8M
29-08 17:54:45|   0    0 0.18|   0  2458B| 328M  125G 6600k 51.8M
29-08 17:54:50|   0    0 0.18|   0   819B| 328M  125G 6600k 51.8M
29-08 17:54:55|   0    0 0.18|   0  2458B| 328M  125G 6608k 51.8M
29-08 17:55:00|   0    0 0.18|   0  4096B| 328M  125G 6616k 51.8M
29-08 17:55:05|   0    0 0.18|   0  4915B| 328M  125G 6624k 51.8M
29-08 17:55:10|   0    0 0.17|   0  3277B| 328M  125G 6624k 51.8M
29-08 17:55:15|   0    0 0.17|   0  2458B| 328M  125G 6632k 51.8M
29-08 17:55:20|   0    0 0.17|   0   819B| 328M  125G 6632k 51.8M
29-08 17:55:25|   0    0 0.17|   0  2458B| 328M  125G 6640k 51.8M
29-08 17:55:30|   0    0 0.17|   0   819B| 328M  125G 6640k 51.8M
29-08 17:55:35|   0    0 0.17|   0  2458B| 328M  125G 6648k 51.8M
29-08 17:55:40|   0    0 0.17|   0   819B| 328M  125G 6648k 51.8M
29-08 17:55:45|   0    0 0.17|   0  2458B| 328M  125G 6656k 51.8M
29-08 17:55:50|   0    0 0.17|   0   819B| 328M  125G 6656k 51.8M
29-08 17:55:55|   0    0 0.17|   0  2458B| 328M  125G 6664k 51.8M
29-08 17:56:00|   0    0 0.16|   0   819B| 328M  125G 6664k 51.8M
29-08 17:56:05|   0    0 0.16|   0  2458B| 328M  125G 6672k 51.8M
29-08 17:56:10|   0    0 0.16|   0   819B| 328M  125G 6672k 51.8M
29-08 17:56:15|   0    0 0.16|   0  2458B| 328M  125G 6680k 51.8M
29-08 17:56:20|   0    0 0.16|   0   819B| 328M  125G 6680k 51.8M
29-08 17:56:25|   0    0 0.16|   0  2458B| 328M  125G 6688k 51.8M
29-08 17:56:30|   0    0 0.16|   0   819B| 328M  125G 6688k 51.8M
29-08 17:56:35|   0    0 0.16|   0  2458B| 328M  125G 6696k 51.8M
29-08 17:56:40|   0    0 0.16|   0   819B| 328M  125G 6696k 51.8M
29-08 17:56:45|   0    0 0.16|   0  2458B| 328M  125G 6704k 51.8M
29-08 17:56:50|   0    0 0.16|   0   819B| 328M  125G 6704k 51.8M
29-08 17:56:55|   0    0 0.15|   0  2458B| 328M  125G 6712k 51.8M
29-08 17:57:00|   0    0 0.15|   0   819B| 328M  125G 6712k 51.8M
29-08 17:57:05|   0    0 0.15|   0  2458B| 328M  125G 6720k 51.8M
29-08 17:57:10|   0    0 0.15|   0   819B| 328M  125G 6720k 51.8M
29-08 17:57:15|   0    0 0.15|   0  2458B| 328M  125G 6728k 51.8M
29-08 17:57:20|   0    0 0.15|   0   819B| 328M  125G 6728k 51.8M
29-08 17:57:25|   0    0 0.15|   0  2458B| 328M  125G 6736k 51.8M
29-08 17:57:30|   0    0 0.15|   0   819B| 328M  125G 6736k 51.8M
29-08 17:57:35|   0    0 0.15|   0  2458B| 328M  125G 6744k 51.8M
29-08 17:57:40|   0    0 0.15|   0   819B| 328M  125G 6744k 51.8M
29-08 17:57:45|   0    0 0.14|   0  2458B| 328M  125G 6752k 51.8M
29-08 17:57:50|   0    0 0.14|   0   819B| 328M  125G 6752k 51.8M
29-08 17:57:55|   0    0 0.14|   0  2458B| 328M  125G 6760k 51.8M
29-08 17:58:00|   0    0 0.14|   0   819B| 328M  125G 6760k 51.8M
29-08 17:58:05|   0    0 0.14|   0  2458B| 328M  125G 6768k 51.8M
29-08 17:58:10|   0    0 0.14|   0   819B| 328M  125G 6768k 51.8M
29-08 17:58:15|   0    0 0.14|   0  2458B| 328M  125G 6776k 51.8M
29-08 17:58:20|   0    0 0.14|   0   819B| 328M  125G 6776k 51.8M
29-08 17:58:25|   0    0 0.14|   0  2458B| 328M  125G 6784k 51.8M
29-08 17:58:30|   0    0 0.14|   0   819B| 328M  125G 6784k 51.8M
29-08 17:58:35|   0    0 0.13|   0  2458B| 328M  125G 6792k 51.8M
29-08 17:58:40|   0    0 0.13|   0   819B| 328M  125G 6792k 51.8M
29-08 17:58:45|   0    0 0.13|   0  2458B| 328M  125G 6800k 51.8M
29-08 17:58:50|   0    0 0.13|   0   819B| 328M  125G 6800k 51.8M
29-08 17:58:55|   0    0 0.13|   0  2458B| 328M  125G 6808k 51.8M
29-08 17:59:00|   0    0 0.13|   0   819B| 328M  125G 6808k 51.8M
29-08 17:59:05|   0    0 0.13|   0  2458B| 328M  125G 6816k 51.8M
29-08 17:59:10|   0    0 0.13|   0   819B| 328M  125G 6816k 51.8M
29-08 17:59:15|   0    0 0.13|   0  2458B| 328M  125G 6824k 51.8M
29-08 17:59:20|   0    0 0.13|   0   819B| 328M  125G 6824k 51.8M
29-08 17:59:25|   0    0 0.12|   0  2458B| 328M  125G 6832k 51.8M
29-08 17:59:30|   0    0 0.12|   0   819B| 328M  125G 6832k 51.8M
29-08 17:59:35|   0    0 0.12|   0  2458B| 328M  125G 6840k 51.8M
29-08 17:59:40|   0    0 0.12|   0   819B| 328M  125G 6840k 51.8M
29-08 17:59:45|   0    0 0.12|   0  2458B| 328M  125G 6848k 51.8M
29-08 17:59:50|   0    0 0.12|   0   819B| 328M  125G 6848k 51.8M
29-08 17:59:55|   0    0 0.12|   0  2458B| 328M  125G 6856k 51.8M
29-08 18:00:00|   0    0 0.12|   0   819B| 328M  125G 6856k 51.8M
29-08 18:00:05|   0    0 0.12|   0  2458B| 328M  125G 6864k 51.8M
29-08 18:00:10|   0    0 0.12|   0  1638B| 328M  125G 6864k 51.8M
29-08 18:00:15|   0    0 0.12|   0  4915B| 328M  125G 6872k 51.8M
29-08 18:00:20|   0    0 0.11|   0  3277B| 328M  125G 6872k 51.8M
29-08 18:00:25|   0    0 0.11|   0  2458B| 328M  125G 6880k 51.8M
29-08 18:00:30|   0    0 0.11|   0   819B| 328M  125G 6880k 51.8M
29-08 18:00:35|   0    0 0.11|   0  2458B| 328M  125G 6888k 51.8M
29-08 18:00:40|   0    0 0.11|   0   819B| 328M  125G 6888k 51.8M
29-08 18:00:45|   0    0 0.11|   0  2458B| 328M  125G 6896k 51.8M
29-08 18:00:50|   0    0 0.11|   0   819B| 328M  125G 6896k 51.8M
29-08 18:00:55|   0    0 0.11|   0  2458B| 328M  125G 6904k 51.8M
29-08 18:01:00|   0    0 0.11|   0   819B| 328M  125G 6904k 51.8M
29-08 18:01:05|   0    0 0.11|   0  2458B| 328M  125G 6912k 51.8M
29-08 18:01:10|   0    0 0.10|   0   819B| 328M  125G 6912k 51.8M
29-08 18:01:15|   0    0 0.10|   0  2458B| 328M  125G 6920k 51.8M
29-08 18:01:20|   0    0 0.10|   0   819B| 328M  125G 6920k 51.8M
29-08 18:01:25|   0    0 0.10|   0  2458B| 328M  125G 6928k 51.8M
29-08 18:01:30|   0    0 0.10|   0   819B| 328M  125G 6928k 51.8M
29-08 18:01:35|   0    0 0.10|   0  2458B| 328M  125G 6936k 51.8M
29-08 18:01:40|   0    0 0.10|   0   819B| 328M  125G 6936k 51.8M
29-08 18:01:45|   0    0 0.10|   0  2458B| 328M  125G 6944k 51.8M
29-08 18:01:50|   0    0 0.10|   0   819B| 328M  125G 6944k 51.8M
29-08 18:01:55|   0    0 0.10|   0  2458B| 328M  125G 6952k 51.8M
29-08 18:02:00|   0    0 0.09|   0   819B| 328M  125G 6952k 51.8M
29-08 18:02:05|   0    0 0.09|   0  2458B| 328M  125G 6960k 51.8M
29-08 18:02:10|   0    0 0.09|   0   819B| 328M  125G 6960k 51.8M
29-08 18:02:15|   0    0 0.09|   0  2458B| 328M  125G 6968k 51.8M
29-08 18:02:20|   0    0 0.09|   0   819B| 328M  125G 6968k 51.8M
29-08 18:02:25|   0    0 0.09|   0  2458B| 328M  125G 6976k 51.8M
29-08 18:02:30|   0    0 0.09|   0   819B| 328M  125G 6976k 51.8M
29-08 18:02:35|   0    0 0.09|   0  2458B| 328M  125G 6984k 51.8M
29-08 18:02:40|   0    0 0.09|   0   819B| 328M  125G 6984k 51.8M
29-08 18:02:45|   0    0 0.09|   0  2458B| 328M  125G 6992k 51.8M
29-08 18:02:50|   0    0 0.09|   0   819B| 328M  125G 6992k 51.8M
29-08 18:02:55|   0    0 0.09|   0  2458B| 328M  125G 7000k 51.8M
29-08 18:03:00|   0    0 0.09|   0   819B| 328M  125G 7000k 51.8M
29-08 18:03:05|   0    0 0.09|   0  2458B| 328M  125G 7008k 51.8M
29-08 18:03:10|   0    0 0.09|   0   819B| 328M  125G 7008k 51.8M
29-08 18:03:15|   0    0 0.09|   0  2458B| 328M  125G 7016k 51.8M
29-08 18:03:20|   0    0 0.08|   0   819B| 328M  125G 7016k 51.8M
29-08 18:03:25|   0    0 0.08|   0  2458B| 328M  125G 7024k 51.8M
29-08 18:03:30|   0    0 0.08|   0   819B| 328M  125G 7024k 51.8M
29-08 18:03:35|   0    0 0.08|   0  2458B| 328M  125G 7032k 51.8M
29-08 18:03:40|   0    0 0.08|   0   819B| 328M  125G 7032k 51.8M
29-08 18:03:45|   0    0 0.08|   0  2458B| 328M  125G 7040k 51.8M
29-08 18:03:50|   0    0 0.08|   0   819B| 328M  125G 7040k 51.8M
29-08 18:03:55|   0    0 0.08|   0  2458B| 328M  125G 7048k 51.8M
29-08 18:04:00|   0    0 0.08|   0   819B| 328M  125G 7048k 51.8M
29-08 18:04:05|   0    0 0.08|   0  2458B| 328M  125G 7056k 51.8M
29-08 18:04:10|   0    0 0.08|   0   819B| 328M  125G 7056k 51.8M
29-08 18:04:15|   0    0 0.08|   0  2458B| 328M  125G 7064k 51.8M
29-08 18:04:20|   0    0 0.08|   0   819B| 328M  125G 7064k 51.8M
29-08 18:04:25|   0    0 0.08|   0  2458B| 328M  125G 7072k 51.8M
29-08 18:04:30|   0    0 0.08|   0   819B| 328M  125G 7072k 51.8M
29-08 18:04:35|   0    0 0.08|   0  2458B| 328M  125G 7080k 51.8M
29-08 18:04:40|   0    0 0.08|   0   819B| 328M  125G 7080k 51.8M
29-08 18:04:45|   0    0 0.08|   0  2458B| 328M  125G 7088k 51.8M
29-08 18:04:50|   0    0 0.08|   0   819B| 328M  125G 7088k 51.8M
29-08 18:04:55|   0    0 0.08|   0  2458B| 328M  125G 7096k 51.8M
29-08 18:05:00|   0    0 0.08|   0   819B| 328M  125G 7096k 51.8M
29-08 18:05:05|   0    0 0.07|   0  2458B| 328M  125G 7104k 51.8M
29-08 18:05:10|0.08 0.02 0.08|3891B   29k| 328M  125G 7136k 51.8M
29-08 18:05:15|0.07 0.02 0.08|   0  9011B| 327M  125G 7136k 51.9M
29-08 18:05:20|0.07 0.02 0.08|   0  4915B| 327M  125G 7144k 51.9M
29-08 18:05:25|0.06 0.02 0.08|   0  3277B| 327M  125G 7144k 51.9M
29-08 18:05:30|0.06 0.01 0.08|   0  2458B| 327M  125G 7152k 51.9M
29-08 18:05:35|0.05 0.01 0.08|   0   819B| 327M  125G 7152k 51.9M
29-08 18:05:40|0.05 0.01 0.08|   0  2458B| 327M  125G 7160k 51.9M
29-08 18:05:45|0.04 0.01 0.08|   0   819B| 327M  125G 7160k 51.9M
29-08 18:05:50|0.04 0.01 0.08|   0  2458B| 327M  125G 7168k 51.9M
29-08 18:05:55|0.04 0.01 0.08|   0   819B| 327M  125G 7168k 51.9M
29-08 18:06:00|0.03 0.01 0.08|   0  2458B| 327M  125G 7176k 51.9M
29-08 18:06:05|0.03 0.01 0.07|   0   819B| 327M  125G 7176k 51.9M
29-08 18:06:10|0.03 0.01 0.07|   0  2458B| 327M  125G 7184k 51.9M
29-08 18:06:15|0.02 0.01 0.07|   0   819B| 327M  125G 7184k 51.9M
29-08 18:06:20|0.02 0.01 0.07|   0  2458B| 327M  125G 7192k 51.9M
29-08 18:06:25|0.02 0.01 0.07|   0   819B| 327M  125G 7192k 51.9M
29-08 18:06:30|0.02 0.01 0.07|   0  2458B| 327M  125G 7200k 51.9M
29-08 18:06:35|0.02 0.01 0.07|   0   819B| 327M  125G 7200k 51.9M
29-08 18:06:40|0.02 0.01 0.07|   0  2458B| 327M  125G 7208k 51.9M
29-08 18:06:45|0.01 0.01 0.07|   0   819B| 328M  125G 7208k 51.9M
29-08 18:06:50|0.01 0.01 0.07|   0  2458B| 328M  125G 7216k 51.9M
29-08 18:06:55|0.01 0.01 0.07|   0   819B| 328M  125G 7216k 51.9M
29-08 18:07:00|0.01 0.01 0.07|   0  2458B| 328M  125G 7224k 51.9M
29-08 18:07:05|0.01 0.01 0.07|   0   819B| 328M  125G 7224k 51.9M
29-08 18:07:10|0.01    0 0.07|   0  2458B| 328M  125G 7232k 51.9M
29-08 18:07:15|0.01    0 0.07|   0   819B| 328M  125G 7232k 51.9M
29-08 18:07:20|0.01    0 0.07|   0  2458B| 327M  125G 7240k 51.9M
29-08 18:07:25|0.01    0 0.07|   0   819B| 327M  125G 7240k 51.9M
29-08 18:07:30|   0    0 0.07|   0  2458B| 327M  125G 7248k 51.9M
29-08 18:07:35|   0    0 0.07|   0   819B| 327M  125G 7248k 51.9M
29-08 18:07:40|   0    0 0.07|   0  2458B| 327M  125G 7256k 51.9M
29-08 18:07:45|   0    0 0.06|   0   819B| 327M  125G 7256k 51.9M
29-08 18:07:50|   0    0 0.06|   0  2458B| 327M  125G 7264k 51.9M
29-08 18:07:55|   0    0 0.06|   0   819B| 327M  125G 7264k 51.9M
29-08 18:08:00|   0    0 0.06|   0  2458B| 327M  125G 7272k 51.9M
29-08 18:08:05|   0    0 0.06|   0   819B| 327M  125G 7272k 51.9M
29-08 18:08:10|   0    0 0.06|   0  2458B| 327M  125G 7280k 51.9M
29-08 18:08:15|   0    0 0.06|   0   819B| 327M  125G 7280k 51.9M
29-08 18:08:20|   0    0 0.06|   0  2458B| 327M  125G 7288k 51.9M
29-08 18:08:25|   0    0 0.06|   0   819B| 327M  125G 7288k 51.9M
